Kind,Name,File,CountOutput,CountPath,CountInput
Static Function,dbd_prepared_init,mod_dbd.c,10,5,8
Static Function,dbd_release,mod_dbd.c,2,1,4
Static Function,dbd_remove,mod_session_dbd.c,4,6,18
Function,dbd_run_post_connect,mod_dbd.c,3,4,6
Static Function,dbd_save,mod_session_dbd.c,5,22,22
Static Function,dbd_setup,mod_dbd.c,4,3,15
Static Function,dbd_setup_init,mod_dbd.c,5,12,11
Static Function,dbd_setup_lock,mod_dbd.c,5,13,9
Static Function,dbdgroup_check_authorization,mod_authz_dbd.c,7,7,16
Static Function,dbdlogin_check_authorization,mod_authz_dbd.c,2,2,6
Static Function,dbdlogout_check_authorization,mod_authz_dbd.c,2,2,6
Static Function,dbm_parse_config,mod_authz_dbm.c,4,2,5
Static Function,dbmfilegroup_check_authorization,mod_authz_dbm.c,8,14,18
Static Function,dbmgroup_check_authorization,mod_authz_dbm.c,9,25,19
Static Function,dead_yet,mod_cgid.c,3,3,3
Static Function,dechain,sed0.c,3,3,5
Static Function,decl_die,request.c,2,4,12
Static Function,decodeenc,mod_proxy_ftp.c,4,4,3
Static Function,decodehtml,mod_include.c,2,259,4
Static Function,decrement_busy_count,mod_proxy_balancer.c,3,2,4
Static Function,decrypt_string,mod_session_crypto.c,14,6567,17
Static Function,default_handler,core.c,26,55,37
Static Function,define_filter,mod_ext_filter.c,25,1163,12
Static Function,delete_entry,htcacheclean.c,8,48,9
Static Function,delete_file,htcacheclean.c,8,12,8
Static Function,delete_parent,htcacheclean.c,11,18,9
Static Function,delete_url,htcacheclean.c,6,2,4
Static Function,deregister_all_hooks,main.c,3,1,2
Static Function,derive_codepage_from_lang,mod_authnz_ldap.c,5,5,5
Static Function,destroy_and_exit_process,main.c,5,1,5
Static Function,destroy_cache,mod_cache_socache.c,4,2,8
Static Function,destroy_cache,mod_authn_socache.c,3,2,4
Static Function,dir_fixups,mod_dir.c,3,3,5
Static Function,dirsection,core.c,28,52,15
Static Function,discard_script_output,mod_cgid.c,6,3,11
Static Function,discard_variant_by_env,mod_negotiation.c,4,2,5
Static Function,disk_cache_register_hook,mod_cache_disk.c,1,1,3
Static Function,dispatch,mod_proxy_fcgi.c,43,999999999,35
Static Function,display_info,mod_info.c,17,829732,18
Static Function,doRotate,rotatelogs.c,24,612,20
Static Function,do_cache_negotiated_docs,mod_negotiation.c,1,1,5
Static Function,do_debug_log,mod_log_debug.c,3,170,34
Static Function,do_double_reverse,core.c,3,6,7
Static Function,do_emit_plain,mod_autoindex.c,3,27,4
Static Function,do_errorlog_default,log.c,16,648,19
Static Function,do_errorlog_format,log.c,7,25,13
Static Function,do_expand,mod_rewrite.c,17,205,22
Static Function,do_expand_cookie,mod_rewrite.c,2,2,6
Static Function,do_expand_env,mod_rewrite.c,5,4,7
Static Function,do_header_line,mod_negotiation.c,4,3,4
Static Function,do_headers_fixup,mod_headers.c,22,1112,29
Static Function,do_languages_line,mod_negotiation.c,5,4,3
Static Function,do_negotiation,mod_negotiation.c,16,286,26
Static Function,do_nothing,core.c,1,1,1
Static Function,do_pattmatch,mod_substitute.c,22,1352,42
Static Function,do_rewritelog,mod_rewrite.c,9,5,32
Static Function,dosub,sed1.c,9,23,13
Static Function,drain_available_output,mod_ext_filter.c,7,9,20
Static Function,dso_load,mod_so.c,8,10,9
Static Function,dsortf,mod_autoindex.c,5,215,12
Static Function,dummy_connection,mpm_unix.c,13,41,13
Static Function,dummy_signal_handler,worker.c,0,1,1
Static Function,dumpConfig,rotatelogs.c,1,1,14
Static Function,dump_a_hook,mod_info.c,3,5,7
Static Function,dump_a_vhost,vhost.c,2,136,27
Static Function,dump_config_name,config.c,3,16,3
Static Function,dump_loaded_modules,mod_so.c,3,10,11
Static Function,dump_vhost_config,vhost.c,2,6,5
Static Function,dumpio_create_sconfig,mod_dumpio.c,5,1,2
Static Function,dumpio_enable_input,mod_dumpio.c,2,1,6
Static Function,dumpio_enable_output,mod_dumpio.c,2,1,6
Static Function,dumpio_input_filter,mod_dumpio.c,4,8,21
Static Function,dumpio_output_filter,mod_dumpio.c,8,6,22
Static Function,dumpio_pre_conn,mod_dumpio.c,3,5,13
Static Function,dumpio_register_hooks,mod_dumpio.c,3,1,1
Static Function,dumpit,mod_dumpio.c,2,16,17
Static Function,echo_header,mod_headers.c,3,2,8
Static Function,edit_header,mod_headers.c,3,2,7
Static Function,ef_close_file,mod_ext_filter.c,2,1,2
Static Function,ef_init,mod_ext_filter.c,2,1,2
Static Function,ef_input_filter,mod_ext_filter.c,13,13,29
Static Function,ef_output_filter,mod_ext_filter.c,15,24,26
Static Function,ef_unified_filter,mod_ext_filter.c,19,692,29
Static Function,emit_head,mod_autoindex.c,15,1248,22
Static Function,emit_link,mod_autoindex.c,2,2,8
Static Function,emit_preamble,mod_autoindex.c,2,8,9
Static Function,emit_tail,mod_autoindex.c,11,72,14
Static Function,encrypt_string,mod_session_crypto.c,15,244,16
Static Function,end_gen,mpm_common.c,6,2,13
Static Function,end_output_stream,protocol.c,6,1,11
Static Function,env2env,util_script.c,2,1,3
Static Function,env_check_authorization,mod_authz_core.c,3,3,5
Static Function,env_func,util_expr_eval.c,3,4,5
Static Function,eoc_bucket_read,eoc_bucket.c,3,1,1
Static Function,eor_bucket_cleanup,eor_bucket.c,4,3,5
Static Function,eor_bucket_destroy,eor_bucket.c,3,3,4
Static Function,eor_bucket_read,eor_bucket.c,3,1,1
Static Function,err,ab.c,3,2,6
Static Function,error_bucket_destroy,error_bucket.c,2,2,2
Static Function,error_bucket_read,error_bucket.c,3,1,1
Static Function,escape_absolute_uri,mod_rewrite.c,7,12,5
Static Function,escape_backref,mod_rewrite.c,5,12,5
Static Function,escape_func,util_expr_eval.c,2,1,3
Static Function,etag_uint64_to_hex,http_etag.c,2,3,3
Static Function,eval_errf,sed1.c,4,2,8
Static Function,execute,sed1.c,13,3046,25
Static Function,execute_now,config.c,6,4,10
Static Function,exists,htpasswd.c,2,1,4
Static Function,exit_error,fcgistarter.c,3,1,4
Static Function,expand_tildepaths,mod_rewrite.c,5,11,4
Static Function,expires_filter,mod_expires.c,10,39,16
Static Function,expires_insert_filter,mod_expires.c,2,4,12
Static Function,expr_check_authorization,mod_authz_core.c,3,5,13
Static Function,expr_lookup_fn,mod_authz_core.c,5,2,5
Static Function,expr_lookup_not_found,util_expr_eval.c,4,11,5
Static Function,expr_parse_config,mod_authz_core.c,10,6,6
Static Function,extend_timeout,mod_reqtimeout.c,3,3,7
Static Function,extract_cookie_line,util_cookies.c,11,32,9
Static Function,fake_basic_authentication,mod_auth_form.c,6,2,8
Static Function,fatal_signal_cleanup,mpm_unix.c,2,1,3
Static Function,fcgi_create_dconf,mod_proxy_fcgi.c,6,1,2
Static Function,fcgi_do_request,mod_proxy_fcgi.c,9,15,15
Static Function,fcgi_merge_dconf,mod_proxy_fcgi.c,6,1,6
Static Function,fcomp,sed0.c,40,2259656,29
Static Function,fetch_dbm_value,mod_authn_dbm.c,9,3,8
Static Function,field_name_len,protocol.c,2,2,4
Static Function,file_cache_create,mod_cache_disk.c,6,1,6
Static Function,file_cache_el_final,mod_cache_disk.c,6,4,16
Static Function,file_cache_handler,mod_file_cache.c,14,12,17
Static Function,file_cache_post_config,mod_file_cache.c,1,1,1
Static Function,file_cache_recall_mydata,mod_cache_disk.c,11,4,16
Static Function,file_cache_temp_cleanup,mod_cache_disk.c,5,2,5
Static Function,file_cache_xlat,mod_file_cache.c,7,4,9
Static Function,file_func,util_expr_eval.c,10,6,4
Static Function,filegroup_check_authorization,mod_authz_groupfile.c,6,11,17
Static Function,fileowner_check_authorization,mod_authz_owner.c,7,12,16
Static Function,filesection,core.c,25,39,16
Static Function,filesize_func,util_expr_eval.c,3,2,5
Static Function,filter_bytype,mod_filter.c,6,3,6
Static Function,filter_bytype1,mod_filter.c,5,4,7
Static Function,filter_chain,mod_filter.c,7,14,8
Static Function,filter_cleanup,util_filter.c,3,1,1
Static Function,filter_config,mod_filter.c,5,1,2
Static Function,filter_debug,mod_filter.c,5,2,6
Static Function,filter_declare,mod_filter.c,11,6,7
Static Function,filter_harness,mod_filter.c,11,12,17
Static Function,filter_header_do,cache_storage.c,3,2,4
Static Function,filter_hooks,mod_filter.c,1,1,1
Static Function,filter_init,mod_filter.c,11,8,18
Static Function,filter_insert,mod_filter.c,11,21,20
Static Function,filter_lookup,mod_filter.c,14,13637,36
Static Function,filter_merge,mod_filter.c,7,18,8
Static Function,filter_protocol,mod_filter.c,7,124,11
Static Function,filter_provider,mod_filter.c,2,1,5
Static Function,filter_trace,mod_filter.c,1,8,18
Static Function,find_accf_name,listen.c,3,3,5
Static Function,find_allowdeny,mod_access_compat.c,5,31,13
Static Function,find_arg_or_tail,mod_include.c,3,4,6
Static Function,find_argument,mod_include.c,19,80,28
Static Function,find_best_bybusyness,mod_lbmethod_bybusyness.c,4,2,3
Static Function,find_best_byrequests,mod_lbmethod_byrequests.c,4,2,3
Static Function,find_best_bytraffic,mod_lbmethod_bytraffic.c,2,1,3
Static Function,find_best_hb,mod_lbmethod_heartbeat.c,14,79,27
Static Function,find_best_worker,mod_proxy_balancer.c,11,32,16
Static Function,find_char_in_curlies,mod_rewrite.c,1,5,3
Static Function,find_closing_curly,mod_rewrite.c,1,4,2
Static Function,find_conn_headers,proxy_util.c,8,12,6
Static Function,find_content_length,mod_negotiation.c,5,4,12
Static Function,find_ct,mod_mime.c,24,82976002,36
Static Function,find_default_server,vhost.c,1,4,7
Static Function,find_desc,mod_autoindex.c,4,10,11
Static Function,find_directive,mod_include.c,13,26,21
Static Function,find_directory,htcacheclean.c,12,1121,9
Static Function,find_file,mod_include.c,9,29,20
Static Function,find_filter_def,mod_ext_filter.c,2,2,8
Static Function,find_ipaddr,vhost.c,3,8,8
Static Function,find_item,mod_autoindex.c,3,12,18
Static Function,find_item_by_request,mod_autoindex.c,3,1,8
Static Function,find_lang_index,mod_negotiation.c,3,4,6
Static Function,find_last_token,util.c,4,4,4
Static Function,find_list_item,util.c,3,5571,6
Static Function,find_listeners,listen.c,5,5,9
Static Function,find_module,core.c,4,12,9
Static Function,find_more_info,mod_info.c,2,4,11
Static Function,find_multiple_headers,mod_log_config.c,9,13,11
Static Function,find_parent,core.c,2,3,5
Static Function,find_partial_start_sequence,mod_include.c,4,46,9
Static Function,find_route_worker,mod_proxy_balancer.c,3,18,13
Static Function,find_session_route,mod_proxy_balancer.c,10,71,22
Static Function,find_start_sequence,mod_include.c,4,21,8
Static Function,find_tail,mod_include.c,3,12,9
Static Function,find_title,mod_autoindex.c,9,15,7
Static Function,fix_cgivars,mod_proxy_fcgi.c,6,13,18
Static Function,fix_encoding,mod_negotiation.c,6,17,8
Static Function,fix_hostname,vhost.c,16,127,13
Static Function,fix_hostname_non_v6,vhost.c,3,12,2
Static Function,fix_hostname_v6_literal,vhost.c,3,10,2
Static Function,fix_uds_filename,proxy_util.c,11,5,15
Static Function,fixup_dflt,mod_dir.c,12,15,16
Static Function,fixup_dir,mod_dir.c,19,82,26
Static Function,fixup_env_module,mod_env.c,5,2,8
Static Function,fixup_redir,mod_alias.c,9,15,19
Static Function,fixup_vary,http_filters.c,4,2,5
Static Function,flush_all_logs,mod_log_config.c,2,11,13
Static Function,flush_log,mod_log_config.c,3,2,6
Static Function,flush_output_buffer,mod_sed.c,5,2,6
Static Function,fmt_data,log.c,3,9,5
Static Function,fname_alphasort,util.c,2,1,4
Static Function,force_recovery,mod_proxy_balancer.c,5,16,16
Static Function,force_type_handler,mod_rewrite.c,4,9,9
Static Function,form_header_field,http_filters.c,5,1,6
Static Function,format_authz_command,mod_authz_core.c,2,1,12
Static Function,format_authz_result,mod_authz_core.c,1,1,2
Static Function,format_byte_out,mod_status.c,1,4,3
Static Function,format_kbyte_out,mod_status.c,1,3,3
Static Function,forward_100_continue,mod_proxy.c,3,1,2
Static Function,forward_dns_check_authorization,mod_authz_host.c,7,39,15
Static Function,ftp_check_globbingchars,mod_proxy_ftp.c,2,5,3
Static Function,ftp_check_string,mod_proxy_ftp.c,3,5,3
Static Function,ftp_escape_globbingchars,mod_proxy_ftp.c,4,4,5
Static Function,ftp_get_PWD,mod_proxy_ftp.c,4,3,5
Static Function,ftp_getrc_msg,mod_proxy_ftp.c,7,9,9
Static Function,ftp_proxyerror,mod_proxy_ftp.c,3,1,5
Static Function,ftp_set_TYPE,mod_proxy_ftp.c,4,4,7
Static Function,ftp_string_read,mod_proxy_ftp.c,13,14,15
Static Function,ftp_unauthorized,mod_proxy_ftp.c,7,3,14
Static Function,fully_qualify_uri,mod_rewrite.c,8,3,5
Static Function,gc,mod_auth_digest.c,8,33,11
Static Function,gen_client,mod_auth_digest.c,6,4,12
Static Function,gen_nonce,mod_auth_digest.c,6,3,10
Static Function,gen_nonce_hash,mod_auth_digest.c,5,2,7
Static Function,gen_unique_id,mod_unique_id.c,10,15,15
Static Function,generate_error,core.c,3,4,3
Static Function,generate_log_id,mod_unique_id.c,4,3,4
Static Function,generate_salt,passwd_common.c,7,5,4
Static Function,get_addresses,vhost.c,14,53,9
Static Function,get_arguments,mod_macro.c,4,6,4
Static Function,get_basic_auth,mod_auth_basic.c,12,5,15
Static Function,get_body,mod_negotiation.c,6,8,5
Static Function,get_cache_value,mod_rewrite.c,9,5,11
Static Function,get_canned_error_string,http_protocol.c,6,40,10
Static Function,get_cfg_string,mod_ext_filter.c,2,1,8
Static Function,get_cgi_pid,mod_cgid.c,8,6,15
Static Function,get_client,mod_auth_digest.c,7,17,18
Static Function,get_connection_for_authz,mod_authnz_ldap.c,2,2,21
Static Function,get_content_length,mod_proxy_ajp.c,3,4,4
Static Function,get_conv_set,mod_authnz_ldap.c,5,7,6
Static Function,get_cookie_param,mod_proxy_balancer.c,7,13,5
Static Function,get_data,mod_proxy_fcgi.c,5,2,6
Static Function,get_data_full,mod_proxy_fcgi.c,2,2,4
Static Function,get_dbm_entry_as_str,mod_authz_dbm.c,6,2,6
Static Function,get_dbm_grp,mod_authz_dbm.c,6,7,8
Static Function,get_dbm_realm_hash,mod_authn_dbm.c,7,7,19
Static Function,get_digest_rec,mod_auth_digest.c,23,17957,16
Static Function,get_entry,mod_negotiation.c,13,2056,8
Static Function,get_filter_handle,util_filter.c,1,19,9
Static Function,get_fn_info,mod_info.c,1,2,6
Static Function,get_form_auth,mod_auth_form.c,19,162,28
Static Function,get_hash,mod_auth_digest.c,7,32,19
Static Function,get_header_line,mod_negotiation.c,7,31,4
Static Function,get_include_var,mod_include.c,6,8,28
Static Function,get_line,htdigest.c,3,8,3
Static Function,get_lines_till_end_token,mod_macro.c,12,73,11
Static Function,get_mutex_filename,util_mutex.c,6,3,9
Static Function,get_notes_auth,mod_auth_form.c,10,256,20
Static Function,get_now,rotatelogs.c,4,4,8
Function,get_password,passwd_common.c,13,13,7
Static Function,get_path_param,mod_proxy_balancer.c,5,8,5
Static Function,get_provider,cache_util.c,7,7,8
Static Function,get_ptoken,mod_include.c,9,1009,8
Static Function,get_realm_hash,mod_authn_file.c,9,19,18
Static Function,get_realm_hash,mod_authn_socache.c,7,7,21
Static Function,get_req,mod_cgid.c,15,16,21
Static Function,get_request_end_time,mod_log_config.c,7,4,9
Static Function,get_session_auth,mod_auth_form.c,8,32,14
Static Function,get_socket_from_path,mod_proxy_fdpass.c,4,3,3
Static Function,get_sorted_modules,mod_info.c,4,2,6
Static Function,get_suexec_id_doer,mod_userdir.c,5,4,6
Static Function,get_time_or_size,rotatelogs.c,7,50,7
Static Function,getrnge,regexp.c,3,1,4
Static Function,getsfunc_BRIGADE,util_script.c,8,10,12
Static Function,getsfunc_FILE,util_script.c,2,1,4
Static Function,getsfunc_STRING,util_script.c,6,9,6
Static Function,getword,htdigest.c,3,9,3
Static Function,group_check_authorization,mod_authz_groupfile.c,7,14,18
Static Function,groupfile_parse_config,mod_authz_groupfile.c,4,2,5
Static Function,groups_for_user,mod_authz_groupfile.c,18,14,6
Static Function,grow_buffer,sed1.c,6,17,8
Static Function,grow_gen_buffer,sed1.c,3,2,10
Static Function,grow_hold_buffer,sed1.c,1,1,7
Static Function,grow_line_buffer,sed1.c,1,1,7
Static Function,handle_autoindex,mod_autoindex.c,11,8,20
Static Function,handle_comment,mod_include.c,1,1,0
Static Function,handle_config,mod_include.c,20,63,31
Static Function,handle_echo,mod_include.c,23,813,27
Static Function,handle_elif,mod_include.c,13,39,26
Static Function,handle_else,mod_include.c,9,15,24
Static Function,handle_endif,mod_include.c,10,9,23
Static Function,handle_exec,mod_cgid.c,13,63,23
Static Function,handle_flastmod,mod_include.c,12,21,25
Static Function,handle_fsize,mod_include.c,15,93,25
Static Function,handle_headers,mod_proxy_fcgi.c,2,30,4
Static Function,handle_if,mod_include.c,14,36,25
Static Function,handle_include,mod_include.c,18,14412,31
Static Function,handle_map_file,mod_negotiation.c,29,46,22
Static Function,handle_multi,mod_negotiation.c,11,41,14
Static Function,handle_printenv,mod_include.c,14,15,31
Static Function,handle_set,mod_include.c,22,4752,27
Static Function,handler_redirect,mod_rewrite.c,5,3,6
Static Function,hash_addr,vhost.c,2,1,5
Static Function,hash_inaddr,vhost.c,1,1,2
Static Function,have_lf_or_eos,mod_reqtimeout.c,2,12,10
Static Function,hc_check,mod_proxy_hcheck.c,11,40,22
Static Function,hc_check_http,mod_proxy_hcheck.c,18,25,29
Static Function,hc_check_tcp,mod_proxy_hcheck.c,4,2,6
Static Function,hc_create_config,mod_proxy_hcheck.c,12,1,5
Static Function,hc_determine_connection,mod_proxy_hcheck.c,4,4,16
Static Function,hc_expr_func_fn,mod_proxy_hcheck.c,3,2,3
Static Function,hc_expr_lookup,mod_proxy_hcheck.c,6,5,5
Static Function,hc_expr_var_fn,mod_proxy_hcheck.c,3,2,3
Static Function,hc_get_backend,mod_proxy_hcheck.c,10,5,18
Static Function,hc_get_body,mod_proxy_hcheck.c,4,4,5
Static Function,hc_get_hcworker,mod_proxy_hcheck.c,30,27,26
Static Function,hc_init_worker,mod_proxy_hcheck.c,4,5,15
Static Function,hc_post_config,mod_proxy_hcheck.c,4,18,14
Static Function,hc_pre_config,mod_proxy_hcheck.c,2,1,1
Static Function,hc_read_body,mod_proxy_hcheck.c,9,25,19
Static Function,hc_read_headers,mod_proxy_hcheck.c,15,85,9
Static Function,hc_register_hooks,mod_proxy_hcheck.c,4,1,1
Static Function,hc_select_exprs,mod_proxy_hcheck.c,5,5,11
Static Function,hc_send,mod_proxy_hcheck.c,10,2,17
Static Function,hc_show_exprs,mod_proxy_hcheck.c,5,5,12
Static Function,hc_valid_expr,mod_proxy_hcheck.c,4,7,10
Static Function,hc_watchdog_callback,mod_proxy_hcheck.c,20,31,23
Static Function,header_cmd,mod_headers.c,7,8,10
Static Function,header_file,mod_cache_disk.c,5,4,12
Static Function,header_inout_cmd,mod_headers.c,16,1271,20
Static Function,header_name_set,mod_remoteip.c,2,1,6
Static Function,header_post_config,mod_headers.c,3,1,1
Static Function,header_pre_config,mod_headers.c,4,1,2
Static Function,header_request_busy,mod_headers.c,3,1,4
Static Function,header_request_duration,mod_headers.c,3,1,4
Static Function,header_request_env_var,mod_headers.c,3,2,5
Static Function,header_request_idle,mod_headers.c,3,1,4
Static Function,header_request_loadavg,mod_headers.c,3,1,6
Static Function,header_request_ssl_var,mod_headers.c,3,3,7
Static Function,header_request_time,mod_headers.c,2,1,4
Static Function,hm_read,mod_lbmethod_heartbeat.c,11,4,13
Static Function,hook_fixup,mod_rewrite.c,26,370,27
Static Function,hook_mimetype,mod_rewrite.c,6,4,4
Static Function,hook_note_basic_auth_failure,mod_auth_basic.c,3,2,3
Static Function,hook_note_cookie_auth_failure,mod_auth_form.c,3,2,3
Static Function,hook_note_digest_auth_failure,mod_auth_digest.c,4,5,9
Static Function,hook_uri2file,mod_rewrite.c,31,652,33
Static Function,host_check_authorization,mod_authz_host.c,8,15,14
Static Function,host_parse_config,mod_authz_host.c,4,2,5
Static Function,htdbm_del,htdbm.c,6,2,4
Static Function,htdbm_init,htdbm.c,12,1,3
Static Function,htdbm_interrupted,htdbm.c,3,1,3
Static Function,htdbm_list,htdbm.c,6,7,7
Static Function,htdbm_make,htdbm.c,9,2,6
Static Function,htdbm_open,htdbm.c,2,2,9
Static Function,htdbm_save,htdbm.c,8,5,8
Static Function,htdbm_terminate,htdbm.c,3,2,4
Static Function,htdbm_usage,htdbm.c,2,1,2
Static Function,htdbm_valid_username,htdbm.c,4,3,4
Static Function,htdbm_verify,htdbm.c,10,4,9
Static Function,http2env,util_script.c,7,6,11
Static Function,http_create_request,http_core.c,2,2,9
Static Function,http_port,http_core.c,2,2,4
Static Function,http_post_config,http_core.c,6,2,3
Static Function,http_scheme,http_core.c,2,2,4
Static Function,http_send_options,http_core.c,1,2,4
Static Function,identity_concat,mod_session.c,3,2,4
Static Function,identity_count,mod_session.c,2,1,4
Static Function,ifsection,core.c,23,90,15
Static Function,ignore_entry,mod_autoindex.c,3,10,9
Static Function,ilink_read,ajp_link.c,2,5,4
Static Function,in_domain,mod_authz_host.c,3,4,3
Static Function,in_domain,mod_access_compat.c,3,4,3
Static Function,inc_rec,util_expr_eval.c,3,2,4
Static Function,include_cgi,mod_cgid.c,15,6,21
Static Function,include_cmd,mod_cgid.c,20,7,28
Static Function,include_config,core.c,10,22,9
Static Function,include_expr_lookup,mod_include.c,6,3,4
Static Function,include_expr_var_fn,mod_include.c,4,4,6
Static Function,include_fixup,mod_include.c,7,6,11
Static Function,include_post_config,mod_include.c,5,2,3
Static Function,includes_filter,mod_include.c,48,50,45
Static Function,includes_setup,mod_include.c,5,4,12
Static Function,index_directory,mod_autoindex.c,30,82962,29
Static Function,init_balancer_members,mod_proxy_balancer.c,7,10,16
Static Function,init_cache,mod_rewrite.c,7,2,5
Static Function,init_child,mod_rewrite.c,4,12,8
Static Function,init_child,mod_log_config.c,6,6,14
Static Function,init_config_defines,core.c,3,1,5
Static Function,init_config_globals,config.c,1,1,2
Static Function,init_config_log,mod_log_config.c,4,4,5
Static Function,init_conn_pool,proxy_util.c,8,1,2
Static Function,init_context,mod_sed.c,15,3,10
Static Function,init_ext_filter_process,mod_ext_filter.c,30,14,29
Static Function,init_filter_instance,mod_ext_filter.c,18,450,33
Static Function,init_process,main.c,19,4,4
Static Function,init_server_config,config.c,32,3,9
Static Function,initialize_child,mod_auth_digest.c,5,5,7
Static Function,initialize_module,mod_auth_digest.c,4,3,3
Static Function,initialize_tables,mod_auth_digest.c,18,28,19
Static Function,insert_old_write_filter,protocol.c,6,6,10
Static Function,internal_internal_redirect,http_request.c,64,73,54
Static Function,interrupted,htdigest.c,2,1,2
Static Function,intstrcmp,util_expr_eval.c,2,3,3
Static Function,invalidate_entity,mod_cache_disk.c,8,2,3
Static Function,invalidate_entity,mod_cache_socache.c,7,1,3
Static Function,invoke_cmd,config.c,17,99,19
Static Function,invoke_filter_init,config.c,2,4,7
Static Function,ip_check_authorization,mod_authz_host.c,2,3,4
Static Function,ip_parse_config,mod_authz_host.c,11,36,6
Static Function,is_absolute_uri,mod_rewrite.c,3,28,7
Static Function,is_best_bybusyness,mod_lbmethod_bybusyness.c,3,1,7
Static Function,is_best_byrequests,mod_lbmethod_byrequests.c,3,1,6
Static Function,is_best_bytraffic,mod_lbmethod_bytraffic.c,1,2,7
Static Function,is_child_process,mod_slotmem_shm.c,1,1,2
Static Function,is_header_regex,mod_setenvif.c,2,2,3
Static Function,is_idempotent,mod_proxy_ajp.c,1,3,4
Static Function,is_identity_encoding,mod_negotiation.c,2,1,3
Static Function,is_mpm_running,http_protocol.c,2,3,1
Static Function,is_qtext,mod_mime.c,1,1,2
Static Function,is_quoted_pair,mod_mime.c,1,3,2
Static Function,is_scriptaliased,mod_cgid.c,3,1,3
Static Function,is_token,mod_mime.c,3,1,3
Static Function,is_variant_better,mod_negotiation.c,5,15,12
Static Function,is_variant_better_rvsa,mod_negotiation.c,2,6,9
Static Function,join_start_thread,worker.c,3,3,7
Static Function,join_workers,worker.c,6,88,11
Static Function,just_die,worker.c,1,1,1
Static Function,keep_body_filter,mod_request.c,21,53,33
Static Function,kept_body_filter,mod_request.c,15,27,27
Static Function,kept_body_filter_init,mod_request.c,5,2,6
Static Function,la_u,mod_rewrite.c,2,2,10
Static Function,lb_hb_create_config,mod_lbmethod_heartbeat.c,4,1,2
Static Function,lb_hb_init,mod_lbmethod_heartbeat.c,7,11,12
Static Function,lb_hb_merge_config,mod_lbmethod_heartbeat.c,5,2,5
Static Function,lbmethod_bybusyness_post_config,mod_lbmethod_bybusyness.c,5,4,7
Static Function,lbmethod_byrequests_post_config,mod_lbmethod_byrequests.c,5,4,7
Static Function,lbmethod_bytraffic_post_config,mod_lbmethod_bytraffic.c,5,4,7
Static Function,lcase_header_name_return_body,mod_negotiation.c,4,10,12
Static Function,ldap_determine_binddn,mod_authnz_ldap.c,4,4,10
Static Function,ldap_parse_config,mod_authnz_ldap.c,4,2,5
Static Function,ldapattribute_check_authorization,mod_authnz_ldap.c,20,178,28
Static Function,ldapdn_check_authorization,mod_authnz_ldap.c,18,106,29
Static Function,ldapfilter_check_authorization,mod_authnz_ldap.c,20,970,31
Static Function,ldapgroup_check_authorization,mod_authnz_ldap.c,25,16324,39
Static Function,ldapuser_check_authorization,mod_authnz_ldap.c,19,214,29
Static Function,level_cmp,mod_negotiation.c,2,7,7
Static Function,list_urls,htcacheclean.c,21,88,24
Static Function,listener_thread,worker.c,31,69961,28
Static Function,load_file,mod_so.c,3,3,6
Static Function,load_module,mod_so.c,18,203,16
Static Function,local_check_authorization,mod_authz_host.c,3,2,7
Static Function,lock_remove,mod_proxy_balancer.c,3,3,9
Static Function,log_apr_status,log.c,4,5,6
Static Function,log_backtrace,core.c,1,20,12
Static Function,log_bad_create_options,util_mutex.c,1,2,7
Static Function,log_bytes_combined,mod_logio.c,2,1,8
Static Function,log_bytes_in,mod_logio.c,2,1,7
Static Function,log_bytes_out,mod_logio.c,2,1,7
Static Function,log_bytes_sent,mod_log_config.c,2,2,4
Static Function,log_check_config,mod_log_config.c,2,4,10
Static Function,log_child,log.c,15,7,7
Static Function,log_child_errfn,log.c,1,2,6
Static Function,log_connection_status,mod_log_config.c,1,3,7
Static Function,log_constant_item,core.c,2,1,4
Static Function,log_cookie,mod_log_config.c,8,9,4
Static Function,log_create_failure,util_mutex.c,1,2,9
Static Function,log_ctime,log.c,3,4,5
Static Function,log_data_core,log.c,3,24,15
Static Function,log_debug_check_access,mod_log_debug.c,2,1,3
Static Function,log_debug_check_access_ex,mod_log_debug.c,2,1,3
Static Function,log_debug_check_authn,mod_log_debug.c,2,1,3
Static Function,log_debug_check_authz,mod_log_debug.c,2,1,3
Static Function,log_debug_create_dconf,mod_log_debug.c,3,1,2
Static Function,log_debug_fixups,mod_log_debug.c,2,1,3
Static Function,log_debug_handler,mod_log_debug.c,2,1,3
Static Function,log_debug_insert_filter,mod_log_debug.c,1,1,3
Static Function,log_debug_log_transaction,mod_log_debug.c,2,1,3
Static Function,log_debug_map_to_storage,mod_log_debug.c,2,1,3
Static Function,log_debug_merge_dconf,mod_log_debug.c,5,3,5
Static Function,log_debug_quick_handler,mod_log_debug.c,2,1,3
Static Function,log_debug_translate_name,mod_log_debug.c,2,1,3
Static Function,log_debug_type_checker,mod_log_debug.c,2,1,3
Static Function,log_env_var,log.c,2,2,7
Static Function,log_env_var,mod_log_config.c,3,1,4
Static Function,log_error_and_cleanup,mod_auth_digest.c,2,2,9
Static Function,log_error_core,log.c,18,6576,38
Static Function,log_error_va_glue,log.c,3,1,11
Static Function,log_file_line,log.c,3,3,7
Static Function,log_format,mod_log_config.c,5,3,9
Static Function,log_handler,mod_log_config.c,2,1,3
Static Function,log_header,log.c,2,2,8
Static Function,log_header_in,mod_log_config.c,3,1,4
