Kind,Name,File,CountOutput,CountPath,CountInput
Public Static Method,"Maths.FindMin.main",FindMin.java,7,2,0
Public Static Method,"Maths.FindMinRecursion.main",FindMinRecursion.java,8,2,1
Public Static Method,"Maths.FindMinRecursion.min",FindMinRecursion.java,2,2,4
Public Static Method,"Maths.FindMinRecursion.min",FindMinRecursion.java,2,1,3
Public Static Method,"Maths.Floor.floor",Floor.java,1,3,2
Public Static Method,"Maths.Floor.main",Floor.java,4,2,0
Public Static Method,"Maths.GCD.gcd",GCD.java,3,6,4
Public Static Method,"Maths.GCD.gcd",GCD.java,2,2,3
Public Static Method,"Maths.GCD.main",GCD.java,4,1,1
Public Static Method,"Maths.GCDRecursion.gcd",GCDRecursion.java,3,6,3
Public Static Method,"Maths.GCDRecursion.main",GCDRecursion.java,2,1,1
Public Static Method,"Maths.LucasSeries.lucasSeries",LucasSeries.java,1,1,2
Public Static Method,"Maths.LucasSeries.lucasSeriesIteration",LucasSeries.java,1,2,2
Public Static Method,"Maths.LucasSeries.main",LucasSeries.java,2,1,0
Public Static Method,"Maths.MaxValue.main",MaxValue.java,4,2,0
Public Static Method,"Maths.MaxValue.max",MaxValue.java,1,1,3
Public Static Method,"Maths.Median.main",Median.java,1,1,0
Public Static Method,"Maths.Median.median",Median.java,2,1,3
Public Static Method,"Maths.MinValue.main",MinValue.java,4,2,0
Public Static Method,"Maths.MinValue.min",MinValue.java,1,1,3
Public Static Method,"Maths.Mode.main",Mode.java,2,1,0
Public Static Method,"Maths.Mode.mode",Mode.java,13,10,4
Lambda Method,"Maths.Mode.mode.(lambda_expr_1)",Mode.java,1,1,1
Public Static Method,"Maths.NumberOfDigits.main",NumberOfDigits.java,4,2,1
Private Static Method,"Maths.NumberOfDigits.numberOfDigits",NumberOfDigits.java,1,1,2
Private Static Method,"Maths.NumberOfDigits.numberOfDigitsFast",NumberOfDigits.java,4,1,2
Private Static Method,"Maths.NumberOfDigits.numberOfDigitsFaster",NumberOfDigits.java,2,1,2
Private Static Method,"Maths.NumberOfDigits.numberOfDigitsRecursion",NumberOfDigits.java,1,1,2
Public Static Method,"Maths.PalindromeNumber.isPalindrome",PalindromeNumber.java,2,4,2
Public Static Method,"Maths.PalindromeNumber.main",PalindromeNumber.java,1,1,0
Public Static Method,"Maths.ParseInteger.main",ParseInteger.java,2,1,0
Public Static Method,"Maths.ParseInteger.parseInt",ParseInteger.java,5,6,2
Public Static Method,"Maths.PerfectCube.isPerfectCube",PerfectCube.java,2,1,2
Public Static Method,"Maths.PerfectCube.main",PerfectCube.java,1,1,0
Public Static Method,"Maths.PerfectNumber.isPerfectNumber",PerfectNumber.java,1,3,2
Public Static Method,"Maths.PerfectNumber.main",PerfectNumber.java,1,1,0
Public Static Method,"Maths.PerfectSquare.isPerfectSquare",PerfectSquare.java,2,1,2
Public Static Method,"Maths.PerfectSquare.main",PerfectSquare.java,1,1,0
Public Static Method,"Maths.Pow.main",Pow.java,2,1,0
Public Static Method,"Maths.Pow.pow",Pow.java,1,2,3
Public Static Method,"Maths.PowRecursion.main",PowRecursion.java,3,1,0
Public Static Method,"Maths.PowRecursion.pow",PowRecursion.java,1,1,3
Public Static Method,"Maths.PowerOfTwoOrNot.checkIfPowerOfTwoOrNot",PowerOfTwoOrNot.java,1,1,2
Public Static Method,"Maths.PowerOfTwoOrNot.main",PowerOfTwoOrNot.java,1,1,0
Public Static Method,"Maths.PrimeCheck.isPrime",PrimeCheck.java,2,5,2
Public Static Method,"Maths.PrimeCheck.main",PrimeCheck.java,6,2,2
Public Static Method,"Maths.PrimeFactorization.main",PrimeFactorization.java,6,1,2
Public Static Method,"Maths.PrimeFactorization.pfactors",PrimeFactorization.java,3,12,3
Public Static Method,"Maths.PythagoreanTriple.isPythagTriple",PythagoreanTriple.java,1,2,4
Public Static Method,"Maths.PythagoreanTriple.main",PythagoreanTriple.java,1,1,0
Public Static Method,"Maths.SumOfArithmeticSeries.main",SumOfArithmeticSeries.java,2,1,0
Private Static Method,"Maths.SumOfArithmeticSeries.sumOfSeries",SumOfArithmeticSeries.java,1,1,4
Public Static Method,"Maths.SumOfDigits.main",SumOfDigits.java,3,1,0
Public Static Method,"Maths.SumOfDigits.sumOfDigits",SumOfDigits.java,1,2,2
Public Static Method,"Maths.SumOfDigits.sumOfDigitsFast",SumOfDigits.java,2,2,3
Public Static Method,"Maths.SumOfDigits.sumOfDigitsRecursion",SumOfDigits.java,1,1,2
Static Method,"Maths.VampireNumber.isVampireNumber",VampireNumber.java,3,3,4
Public Static Method,"Maths.VampireNumber.main",VampireNumber.java,1,1,0
Static Method,"Maths.VampireNumber.splitIntoDigits",VampireNumber.java,7,8,3
Static Method,"Maths.VampireNumber.test",VampireNumber.java,4,4,4
Public Constructor,"MinimizingLateness.MinimizingLateness.Schedule.Schedule",MinimizingLateness.java,3,1,3
Public Static Method,"MinimizingLateness.MinimizingLateness.main",MinimizingLateness.java,15,5,3
Public Constructor,"Misc.MedianOfRunningArray.MedianOfRunningArray",MedianOfRunningArray.java,6,1,1
Public Method,"Misc.MedianOfRunningArray.insert",MedianOfRunningArray.java,3,2,4
Public Static Method,"Misc.MedianOfRunningArray.main",MedianOfRunningArray.java,4,2,1
Public Method,"Misc.MedianOfRunningArray.median",MedianOfRunningArray.java,3,2,3
Public Static Method,"Misc.PalindromePrime.functioning",PalindromePrime.java,3,4,3
Public Static Method,"Misc.PalindromePrime.main",PalindromePrime.java,5,1,2
Public Static Method,"Misc.PalindromePrime.prime",PalindromePrime.java,2,3,2
Public Static Method,"Misc.PalindromePrime.reverse",PalindromePrime.java,1,2,2
Public Static Method,"Misc.RangeInSortedArray.alteredBinSearch",RangeInSortedArray.java,1,7,7
Public Static Method,"Misc.RangeInSortedArray.alteredBinSearchIter",RangeInSortedArray.java,1,7,7
Public Static Method,"Misc.RangeInSortedArray.getCountLessThan",RangeInSortedArray.java,2,1,3
Public Static Method,"Misc.RangeInSortedArray.getLessThan",RangeInSortedArray.java,1,4,5
Public Static Method,"Misc.RangeInSortedArray.main",RangeInSortedArray.java,2,1,0
Public Static Method,"Misc.RangeInSortedArray.sortedRange",RangeInSortedArray.java,2,1,4
Static Method,"Others.BestFit.bestFit",BestFit.java,5,3,3
Private Static Method,"Others.BestFit.findBestFit",BestFit.java,2,3,5
Private Static Method,"Others.BestFit.findMaxElement",BestFit.java,1,3,2
Public Static Method,"Others.BestFit.printMemoryAllocation",BestFit.java,6,3,3
Static Method,"Others.BrianKernighanAlgorithm.countSetBits",BrianKernighanAlgorithm.java,1,2,2
Public Static Method,"Others.BrianKernighanAlgorithm.main",BrianKernighanAlgorithm.java,5,1,2
Public Static Method,"Others.CRC32.crc32",CRC32.java,3,1,2
Public Static Method,"Others.CRC32.crc32",CRC32.java,4,3,3
Public Static Method,"Others.CRC32.main",CRC32.java,3,1,1
Public Constructor,"Others.CRCAlgorithm.CRCAlgorithm",CRCAlgorithm.java,18,2,4
Public Method,"Others.CRCAlgorithm.changeMess",CRCAlgorithm.java,5,14,4
Public Method,"Others.CRCAlgorithm.divideMessageWithP",CRCAlgorithm.java,13,270,5
Public Method,"Others.CRCAlgorithm.generateRandomMess",CRCAlgorithm.java,3,2,2
Public Method,"Others.CRCAlgorithm.getCorrectMess",CRCAlgorithm.java,1,1,1
Public Method,"Others.CRCAlgorithm.getWrongMess",CRCAlgorithm.java,1,1,1
Public Method,"Others.CRCAlgorithm.getWrongMessCaught",CRCAlgorithm.java,1,1,1
Public Method,"Others.CRCAlgorithm.getWrongMessNotCaught",CRCAlgorithm.java,1,1,1
Public Method,"Others.CRCAlgorithm.refactor",CRCAlgorithm.java,4,1,0
Private Static Method,"Others.CountChar.CountCharacters",CountChar.java,3,1,2
Public Static Method,"Others.CountChar.main",CountChar.java,6,1,2
Public Static Method,"Others.CountWords.main",CountWords.java,6,1,2
Private Static Method,"Others.CountWords.secondaryWordCount",CountWords.java,10,4,3
Private Static Method,"Others.CountWords.wordCount",CountWords.java,4,2,3
Public Static Method,"Others.Dijkstra.main",Dijkstra.java,3,1,3
Public Static Method,"Others.EulersFunction.getEuler",EulersFunction.java,1,8,2
Public Static Method,"Others.EulersFunction.main",EulersFunction.java,2,2,1
Public Static Method,"Others.FibToN.main",FibToN.java,4,2,2
Private Static Method,"Others.FirstFit.findFirstFit",FirstFit.java,1,3,5
Static Method,"Others.FirstFit.firstFit",FirstFit.java,5,3,3
Public Static Method,"Others.FirstFit.printMemoryAllocation",FirstFit.java,6,3,3
Public Static Method,"Others.FloydTriangle.main",FloydTriangle.java,6,3,2
Public Constructor,"Others.Graph.Edge.Edge",Dijkstra.java,4,1,3
Public Constructor,"Others.Graph.Graph",Dijkstra.java,7,10,8
Public Constructor,"Others.Graph.Vertex.Vertex",Dijkstra.java,2,1,2
Public Method,"Others.Graph.Vertex.compareTo",Dijkstra.java,3,2,3
Public Method,"Others.Graph.Vertex.equals",Dijkstra.java,5,8,5
Public Method,"Others.Graph.Vertex.hashCode",Dijkstra.java,4,1,4
Private Method,"Others.Graph.Vertex.printPath",Dijkstra.java,1,3,6
Public Method,"Others.Graph.Vertex.toString",Dijkstra.java,1,1,2
Public Method,"Others.Graph.dijkstra",Dijkstra.java,9,3,5
Private Method,"Others.Graph.dijkstra",Dijkstra.java,9,7,5
Public Method,"Others.Graph.printAllPaths",Dijkstra.java,3,2,2
Public Method,"Others.Graph.printPath",Dijkstra.java,5,2,5
Public Static Method,"Others.GuassLegendre.main",GuassLegendre.java,2,2,1
Static Method,"Others.GuassLegendre.pi",GuassLegendre.java,3,2,2
Static Method,"Others.GuassLegendre.update",GuassLegendre.java,3,1,5
Public Static Method,"Others.InsertDeleteInArray.main",InsertDeleteInArray.java,5,48,2
Public Static Method,"Others.KMP.KMPmatcher",KMP.java,4,9,4
Private Static Method,"Others.KMP.computePrefixFunction",KMP.java,3,5,2
Public Static Method,"Others.KMP.main",KMP.java,1,1,0
Static Method,"Others.Krishnamurthy.fact",Krishnamurthy.java,1,2,2
Public Static Method,"Others.Krishnamurthy.main",Krishnamurthy.java,5,4,2
Public Constructor,"Others.LinearCongruentialGenerator.LinearCongruentialGenerator",LinearCongruentialGenerator.java,3,1,4
Public Constructor,"Others.LinearCongruentialGenerator.LinearCongruentialGenerator",LinearCongruentialGenerator.java,5,1,5
Public Static Method,"Others.LinearCongruentialGenerator.main",LinearCongruentialGenerator.java,4,2,1
Public Method,"Others.LinearCongruentialGenerator.nextNumber",LinearCongruentialGenerator.java,2,1,5
Private Static Method,"Others.LowestBasePalindrome.base2base",LowestBasePalindrome.java,4,9,4
Public Static Method,"Others.LowestBasePalindrome.lowestBasePalindrome",LowestBasePalindrome.java,5,8,2
Public Static Method,"Others.LowestBasePalindrome.main",LowestBasePalindrome.java,9,3,2
Private Static Method,"Others.LowestBasePalindrome.reverse",LowestBasePalindrome.java,3,2,2
Static Method,"Others.PasswordGen.generatePassword",PasswordGen.java,12,4,3
Public Static Method,"Others.PasswordGen.main",PasswordGen.java,2,1,1
Static Method,"Others.PerlinNoise.generatePerlinNoise",PerlinNoise.java,4,72,6
Static Method,"Others.PerlinNoise.generatePerlinNoiseLayer",PerlinNoise.java,2,3,5
Static Method,"Others.PerlinNoise.interpolate",PerlinNoise.java,1,1,4
Public Static Method,"Others.PerlinNoise.main",PerlinNoise.java,11,5,3
Public Static Method,"Others.QueueUsingTwoStacks.main",QueueUsingTwoStacks.java,8,1,1
Public Constructor,"Others.QueueWithStack.QueueWithStack",QueueUsingTwoStacks.java,4,1,1
Public Method,"Others.QueueWithStack.insert",QueueUsingTwoStacks.java,1,1,3
Public Method,"Others.QueueWithStack.isEmpty",QueueUsingTwoStacks.java,2,1,3
Public Method,"Others.QueueWithStack.peekBack",QueueUsingTwoStacks.java,2,1,2
Public Method,"Others.QueueWithStack.peekFront",QueueUsingTwoStacks.java,5,3,3
Public Method,"Others.QueueWithStack.remove",QueueUsingTwoStacks.java,4,3,3
Public Static Method,"Others.RemoveDuplicateFromString.main",RemoveDuplicateFromString.java,6,1,2
Public Static Method,"Others.RemoveDuplicateFromString.removeDuplicate",RemoveDuplicateFromString.java,9,4,2
Public Static Method,"Others.ReturnSubsequence.main",ReturnSubsequence.java,5,2,3
Private Static Method,"Others.ReturnSubsequence.returnSubsequence",ReturnSubsequence.java,4,5,3
Private Static Method,"Others.ReverseStackUsingRecursion.insertAtEnd",ReverseStackUsingRecursion.java,4,2,3
Public Static Method,"Others.ReverseStackUsingRecursion.main",ReverseStackUsingRecursion.java,7,8,2
Private Static Method,"Others.ReverseStackUsingRecursion.reverseUsingRecursion",ReverseStackUsingRecursion.java,4,2,2
Public Static Method,"Others.RootPrecision.main",RootPrecision.java,5,1,2
Public Static Method,"Others.RootPrecision.squareRoot",RootPrecision.java,2,1,3
Public Static Method,"Others.SJF.main",SJF.java,3,1,0
Constructor,"Others.Schedule.Schedule",SJF.java,24,3,8
Public Method,"Others.Schedule.ageing",SJF.java,4,3,5
Method,"Others.Schedule.removeFinishedProcess",SJF.java,7,6,4
Public Method,"Others.Schedule.solve",SJF.java,6,4,9
Method,"Others.Schedule.startScheduling",SJF.java,11,3,6
Public Method,"Others.Schedule.startScheduling.(Anon_1).compare",SJF.java,1,1,3
Public Method,"Others.Schedule.startScheduling.(Anon_2).compare",SJF.java,1,1,6
Public Method,"Others.Schedule.timeElapsed",SJF.java,5,2,6
Public Static Method,"Others.SieveOfEratosthenes.findPrimesTillN",SieveOfEratosthenes.java,3,24,3
Public Static Method,"Others.SieveOfEratosthenes.main",SieveOfEratosthenes.java,1,1,0
Public Constructor,"Others.SkylineProblem.Building.Building",SkylineProblem.java,4,1,4
Public Constructor,"Others.SkylineProblem.Skyline.Skyline",SkylineProblem.java,3,1,4
Public Method,"Others.SkylineProblem.add",SkylineProblem.java,3,1,5
Public Method,"Others.SkylineProblem.findSkyline",SkylineProblem.java,5,2,7
Public Static Method,"Others.SkylineProblem.main",SkylineProblem.java,1,1,0
Public Method,"Others.SkylineProblem.mergeSkyline",SkylineProblem.java,7,28,5
Public Method,"Others.SkylineProblem.print",SkylineProblem.java,4,3,5
Public Method,"Others.SkylineProblem.run",SkylineProblem.java,10,2,2
Public Static Method,"Others.StackPostfixNotation.main",StackPostfixNotation.java,5,1,2
Public Static Method,"Others.StackPostfixNotation.postfixEvaluate",StackPostfixNotation.java,11,6,2
Public Static Method,"Others.ThreeSum.main",ThreeSum.java,5,10,2
Public Constructor,"Others.TopKWords.CountWords.CountWords",TopKWords.java,2,1,2
Public Method,"Others.TopKWords.CountWords.getDictionary",TopKWords.java,11,8,4
Public Static Method,"Others.TopKWords.main",TopKWords.java,13,4,3
Lambda Method,"Others.TopKWords.main.(lambda_expr_1)",TopKWords.java,2,1,1
Public Static Method,"Others.TowerOfHanoi.main",TowerOfHanoi.java,5,1,2
Public Static Method,"Others.TowerOfHanoi.shift",TowerOfHanoi.java,1,2,6
Private Static Method,"Others.TwoPointers.isPairedSum",TwoPointers.java,2,4,4
Public Static Method,"Others.TwoPointers.main",TwoPointers.java,1,1,0
Private Static Method,"Others.WorstFit.findWorstFit",WorstFit.java,1,6,5
Public Static Method,"Others.WorstFit.printMemoryAllocation",WorstFit.java,6,3,3
Static Method,"Others.WorstFit.worstFit",WorstFit.java,5,3,3
Public Static Method,"ProjectEuler.Problem01.main",Problem01.java,2,2,0
Private Static Method,"ProjectEuler.Problem01.solution1",Problem01.java,1,3,2
Private Static Method,"ProjectEuler.Problem01.solution2",Problem01.java,1,1,2
Public Static Method,"ProjectEuler.Problem02.main",Problem02.java,1,2,0
Private Static Method,"ProjectEuler.Problem02.solution1",Problem02.java,1,3,2
Public Static Method,"ProjectEuler.Problem03.isPrime",Problem03.java,2,5,2
Public Static Method,"ProjectEuler.Problem03.main",Problem03.java,1,2,0
Static Method,"ProjectEuler.Problem03.maxPrimeFactor",Problem03.java,2,4,2
Public Static Method,"ProjectEuler.Problem04.main",Problem04.java,1,1,0
Private Static Method,"ProjectEuler.Problem04.solution1",Problem04.java,7,5,2
Public Static Method,"ProjectEuler.Problem06.main",Problem06.java,2,2,0
Private Static Method,"ProjectEuler.Problem06.solution1",Problem06.java,1,2,2
Private Static Method,"ProjectEuler.Problem06.solutions2",Problem06.java,2,1,2
Private Static Method,"ProjectEuler.Problem07.isPrime",Problem07.java,2,5,2
Public Static Method,"ProjectEuler.Problem07.main",Problem07.java,1,2,0
Private Static Method,"ProjectEuler.Problem07.solution1",Problem07.java,2,3,2
Public Static Method,"ProjectEuler.Problem09.main",Problem09.java,1,1,0
Private Static Method,"ProjectEuler.Problem09.solution1",Problem09.java,1,4,1
Private Static Method,"ProjectEuler.Problem10.isPrime",Problem10.java,2,5,2
Public Static Method,"ProjectEuler.Problem10.main",Problem10.java,1,2,0
Private Static Method,"ProjectEuler.Problem10.solution1",Problem10.java,2,3,2
Public Static Method,"ProjectEuler.Problem12.main",Problem12.java,1,1,0
Public Static Method,"ProjectEuler.Problem12.solution1",Problem12.java,3,4,2
Public Static Method,"ProjectEuler.Problem12.triangleNumber",Problem12.java,1,2,2
Public Static Method,"RabinKarp.main",RabinKarp.java,5,1,3
Private Static Method,"RabinKarp.searchPat",RabinKarp.java,4,44,6
Public Generic Method,"Searches.BinarySearch.find",BinarySearch.java,2,1,4
Public Static Method,"Searches.BinarySearch.main",BinarySearch.java,11,1,2
Lambda Method,"Searches.BinarySearch.main.(lambda_expr_1)",BinarySearch.java,2,1,0
Private Generic Method,"Searches.BinarySearch.search",BinarySearch.java,2,4,5
Public Method,"Searches.InterpolationSearch.find",InterpolationSearch.java,1,4,4
Public Static Method,"Searches.InterpolationSearch.main",InterpolationSearch.java,10,1,2
Lambda Method,"Searches.InterpolationSearch.main.(lambda_expr_1)",InterpolationSearch.java,2,1,0
Public Generic Method,"Searches.IterativeBinarySearch.find",IterativeBinarySearch.java,2,4,4
Public Static Method,"Searches.IterativeBinarySearch.main",IterativeBinarySearch.java,10,1,2
Lambda Method,"Searches.IterativeBinarySearch.main.(lambda_expr_1)",IterativeBinarySearch.java,2,1,0
Public Generic Method,"Searches.IterativeTernarySearch.find",IterativeTernarySearch.java,2,5,4
Public Static Method,"Searches.IterativeTernarySearch.main",IterativeTernarySearch.java,10,1,2
Lambda Method,"Searches.IterativeTernarySearch.main.(lambda_expr_1)",IterativeTernarySearch.java,2,1,0
Public Generic Method,"Searches.JumpSearch.find",JumpSearch.java,4,6,4
Public Static Method,"Searches.JumpSearch.main",JumpSearch.java,1,2,1
Public Generic Method,"Searches.LinearSearch.find",LinearSearch.java,2,3,4
Public Static Method,"Searches.LinearSearch.main",LinearSearch.java,8,1,2
Lambda Method,"Searches.LinearSearch.main.(lambda_expr_1)",LinearSearch.java,2,1,0
Static Method,"Searches.PerfectBinarySearch.binarySearch",PerfectBinarySearch.java,1,4,4
Public Static Method,"Searches.PerfectBinarySearch.main",PerfectBinarySearch.java,1,1,0
Private Static Method,"Searches.SaddlebackSearch.find",SaddlebackSearch.java,1,4,6
Public Static Method,"Searches.SaddlebackSearch.main",SaddlebackSearch.java,5,3,2
Abstract Generic Method,"Searches.SearchAlgorithm.find",SearchAlgorithm.java,1,0,0
Public Generic Method,"Searches.TernarySearch.find",TernarySearch.java,2,1,4
Public Static Method,"Searches.TernarySearch.main",TernarySearch.java,10,1,2
Lambda Method,"Searches.TernarySearch.main.(lambda_expr_1)",TernarySearch.java,2,1,0
Private Generic Method,"Searches.TernarySearch.ternarySearch",TernarySearch.java,2,6,5
Method,"Sorts.BitonicSort.bitonicMerge",BitonicSort.java,1,3,5
Method,"Sorts.BitonicSort.bitonicSort",BitonicSort.java,1,2,5
Method,"Sorts.BitonicSort.compAndSwap",BitonicSort.java,1,2,5
Public Static Method,"Sorts.BitonicSort.main",BitonicSort.java,3,1,2
Static Method,"Sorts.BitonicSort.printArray",BitonicSort.java,2,2,4
Method,"Sorts.BitonicSort.sort",BitonicSort.java,1,1,4
Private Static Generic Method,"Sorts.BogoSort.isSorted",BogoSort.java,2,3,3
Public Static Method,"Sorts.BogoSort.main",BogoSort.java,2,1,0
Private Static Generic Method,"Sorts.BogoSort.nextPermutation",BogoSort.java,2,2,4
Public Generic Method,"Sorts.BogoSort.sort",BogoSort.java,3,2,2
Public Static Method,"Sorts.BubbleSort.main",BubbleSort.java,3,4,1
Public Generic Method,"Sorts.BubbleSort.sort",BubbleSort.java,3,7,3
Private Static Generic Method,"Sorts.BubbleSortRecursion.bubbleSort",BubbleSortRecursion.java,2,6,3
Public Static Method,"Sorts.BubbleSortRecursion.main",BubbleSortRecursion.java,4,4,1
Public Generic Method,"Sorts.BubbleSortRecursion.sort",BubbleSortRecursion.java,2,1,3
Private Static Method,"Sorts.BucketSort.bucketSort",BucketSort.java,9,24,2
Private Static Method,"Sorts.BucketSort.hash",BucketSort.java,1,1,4
Public Static Method,"Sorts.BucketSort.main",BucketSort.java,3,4,1
Public Static Method,"Sorts.BucketSort.max",BucketSort.java,1,3,2
Public Static Method,"Sorts.BucketSort.min",BucketSort.java,1,3,2
Public Static Method,"Sorts.CocktailShakerSort.main",CocktailShakerSort.java,2,1,0
Public Generic Method,"Sorts.CocktailShakerSort.sort",CocktailShakerSort.java,3,10,3
Public Static Method,"Sorts.CombSort.main",CombSort.java,3,1,1
Private Method,"Sorts.CombSort.nextGap",CombSort.java,1,1,2
Public Generic Method,"Sorts.CombSort.sort",CombSort.java,4,4,3
Public Static Method,"Sorts.CountingSort.main",CountingSort.java,7,1,1
Public Generic Method,"Sorts.CountingSort.sort",CountingSort.java,4,1,1
Public Generic Method,"Sorts.CountingSort.sort",CountingSort.java,9,3,4
Lambda Method,"Sorts.CountingSort.sort.(lambda_expr_1)",CountingSort.java,3,1,1
Private Static Generic Method,"Sorts.CountingSort.streamSort",CountingSort.java,9,1,6
Lambda Method,"Sorts.CountingSort.streamSort.(lambda_expr_1)",CountingSort.java,1,1,1
Lambda Method,"Sorts.CountingSort.streamSort.(lambda_expr_2)",CountingSort.java,1,1,0
Lambda Method,"Sorts.CountingSort.streamSort.(lambda_expr_3)",CountingSort.java,1,1,2
Lambda Method,"Sorts.CountingSort.streamSort.(lambda_expr_4)",CountingSort.java,4,1,2
Lambda Method,"Sorts.CountingSort.streamSort.(lambda_expr_4).(lambda_expr_5)",CountingSort.java,2,1,1
Public Static Method,"Sorts.CycleSort.main",CycleSort.java,3,1,1
Private Generic Method,"Sorts.CycleSort.replace",CycleSort.java,2,1,4
Public Generic Method,"Sorts.CycleSort.sort",CycleSort.java,4,313,3
Public Static Method,"Sorts.GnomeSort.main",GnomeSort.java,3,1,1
Public Generic Method,"Sorts.GnomeSort.sort",GnomeSort.java,3,4,3
Public Constructor,"Sorts.HeapSort.Heap.Heap",HeapSort.java,2,1,2
Private Method,"Sorts.HeapSort.Heap.getRoot",HeapSort.java,3,1,3
Private Method,"Sorts.HeapSort.Heap.heapSubtree",HeapSort.java,2,6,5
Private Method,"Sorts.HeapSort.Heap.makeMinHeap",HeapSort.java,1,3,4
Public Static Method,"Sorts.HeapSort.main",HeapSort.java,2,1,0
Public Generic Method,"Sorts.HeapSort.sort",HeapSort.java,4,1,2
Public Generic Method,"Sorts.HeapSort.sort",HeapSort.java,8,2,2
Public Static Method,"Sorts.InsertionSort.main",InsertionSort.java,2,1,0
Public Generic Method,"Sorts.InsertionSort.sort",InsertionSort.java,3,3,3
Private Static Generic Method,"Sorts.MergeSort.doSort",MergeSort.java,1,2,4
Public Static Method,"Sorts.MergeSort.main",MergeSort.java,2,1,0
Private Static Generic Method,"Sorts.MergeSort.merge",MergeSort.java,2,12,5
Public Generic Method,"Sorts.MergeSort.sort",MergeSort.java,2,1,3
Public Static Method,"Sorts.PancakeSort.main",PancakeSort.java,3,1,1
Public Generic Method,"Sorts.PancakeSort.sort",PancakeSort.java,3,4,3
Private Static Generic Method,"Sorts.QuickSort.doSort",QuickSort.java,1,2,4
Public Static Method,"Sorts.QuickSort.main",QuickSort.java,2,1,0
Private Static Generic Method,"Sorts.QuickSort.partition",QuickSort.java,3,9,4
Private Static Generic Method,"Sorts.QuickSort.randomPartition",QuickSort.java,4,1,4
Public Generic Method,"Sorts.QuickSort.sort",QuickSort.java,2,1,3
Private Static Method,"Sorts.RadixSort.countSort",RadixSort.java,2,16,4
Private Static Method,"Sorts.RadixSort.getMax",RadixSort.java,1,3,3
Public Static Method,"Sorts.RadixSort.main",RadixSort.java,2,1,1
Static Method,"Sorts.RadixSort.print",RadixSort.java,1,2,4
Private Static Method,"Sorts.RadixSort.radixsort",RadixSort.java,2,2,3
Public Static Method,"Sorts.SelectionSort.main",SelectionSort.java,2,1,0
Public Generic Method,"Sorts.SelectionSort.sort",SelectionSort.java,3,7,3
Public Generic Method,"Sorts.SelectionSort.swap",SelectionSort.java,1,1,4
Public Static Method,"Sorts.ShellSort.main",ShellSort.java,2,2,1
Public Generic Method,"Sorts.ShellSort.sort",ShellSort.java,3,8,3
Generic Method,"Sorts.SortAlgorithm.sort",SortAlgorithm.java,5,1,1
Abstract Generic Method,"Sorts.SortAlgorithm.sort",SortAlgorithm.java,1,0,1
Static Generic Method,"Sorts.SortUtils.flip",SortUtils.java,1,2,4
Static Generic Method,"Sorts.SortUtils.greater",SortUtils.java,2,1,4
Static Generic Method,"Sorts.SortUtils.less",SortUtils.java,2,1,12
Static Method,"Sorts.SortUtils.print",SortUtils.java,4,1,6
Static Method,"Sorts.SortUtils.print",SortUtils.java,2,1,15
Lambda Method,"Sorts.SortUtils.print.(lambda_expr_1)",SortUtils.java,2,1,1
Static Generic Method,"Sorts.SortUtils.swap",SortUtils.java,2,1,14
Public Static Method,"StringMatchFiniteAutomata.computeFA",StringMatchFiniteAutomata.java,2,3,4
Public Static Method,"StringMatchFiniteAutomata.getNextState",StringMatchFiniteAutomata.java,2,8,5
Public Static Method,"StringMatchFiniteAutomata.main",StringMatchFiniteAutomata.java,6,1,3
Public Static Method,"StringMatchFiniteAutomata.searchPat",StringMatchFiniteAutomata.java,5,3,6
Public Constructor,"Trie.Trie",WordBoggle.java,3,1,1
Public Method,"Trie.add",WordBoggle.java,6,3,5
Public Static Method,"WordBoggle.boggleBoard",WordBoggle.java,6,6,5
Public Static Method,"WordBoggle.explore",WordBoggle.java,5,6,9
Public Static Method,"WordBoggle.getNeighbors",WordBoggle.java,3,256,5
Public Static Method,"WordBoggle.main",WordBoggle.java,4,1,0
Public Static Method,"ciphers.AES.addRoundKey",AES.java,2,1,4
Public Static Method,"ciphers.AES.decrypt",AES.java,6,2,3
Public Static Method,"ciphers.AES.encrypt",AES.java,6,2,3
Public Static Method,"ciphers.AES.keyExpansion",AES.java,9,2,3
Public Static Method,"ciphers.AES.main",AES.java,8,3,2
Public Static Method,"ciphers.AES.mergeCellsIntoBlock",AES.java,4,3,7
Public Static Method,"ciphers.AES.mixColumns",AES.java,3,2,4
Public Static Method,"ciphers.AES.mixColumnsDec",AES.java,3,2,6
Public Static Method,"ciphers.AES.scheduleCore",AES.java,8,10,5
Public Static Method,"ciphers.AES.shiftRows",AES.java,3,1,2
Public Static Method,"ciphers.AES.shiftRowsDec",AES.java,3,1,2
Public Static Method,"ciphers.AES.splitBlockIntoCells",AES.java,5,4,8
Public Static Method,"ciphers.AES.subBytes",AES.java,3,2,3
Public Static Method,"ciphers.AES.subBytesDec",AES.java,3,2,3
Public Static Method,"ciphers.AESEncryption.bytesToHex",AESEncryption.java,2,2,4
Public Static Method,"ciphers.AESEncryption.decryptText",AESEncryption.java,5,1,4
Public Static Method,"ciphers.AESEncryption.encryptText",AESEncryption.java,5,1,4
Public Static Method,"ciphers.AESEncryption.getSecretEncryptionKey",AESEncryption.java,4,1,1
Public Static Method,"ciphers.AESEncryption.main",AESEncryption.java,6,1,1
